證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外資買賣超,外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超,自營商買賣超,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),法人合計買賣超
036665,國巨凱基53購03,0,0,0.0,0,0,0,0,0,0.0,-11.0,0,0,0,9000,20000,-11000,-11.0
048466,台灣50元富58購01,0,0,0.0,0,0,0,0,0,0.0,-11.0,0,0,0,100000,111000,-11000,-11.0
04745U,臺股指元富51售24,0,0,0.0,0,0,0,0,0,0.0,-11.0,0,0,0,0,11000,-11000,-11.0
086495,創見永豐51購01,0,0,0.0,0,0,0,0,0,0.0,-11.0,0,0,0,19000,30000,-11000,-11.0
086687,聯鈞元富54購01,0,0,0.0,0,0,0,0,0,0.0,-11.0,0,0,0,0,11000,-11000,-11.0
05702U,川湖國泰54售03,0,0,0.0,0,0,0,0,0,0.0,-11.0,0,0,0,1000,12000,-11000,-11.0
059057,康舒統一53購01,0,0,0.0,0,0,0,0,0,0.0,-11.0,0,0,0,22000,33000,-11000,-11.0
05864U,材料群益53售04,0,0,0.0,0,0,0,0,0,0.0,-11.0,0,0,0,0,11000,-11000,-11.0
087274,玉晶光元大51購06,0,0,0.0,0,0,0,0,0,0.0,-11.0,0,0,0,0,11000,-11000,-11.0
087171,大立光凱基54購01,0,0,0.0,0,0,0,0,0,0.0,-11.0,0,0,0,48000,59000,-11000,-11.0
086960,日月光永豐52購01,0,0,0.0,0,0,0,0,0,0.0,-11.0,0,0,0,20000,31000,-11000,-11.0
032177,華通凱基53購01,0,0,0.0,0,0,0,0,0,0.0,-11.0,0,0,0,0,11000,-11000,-11.0
06079U,華邦電群益55售02,0,0,0.0,0,0,0,0,0,0.0,-11.0,0,0,0,0,11000,-11000,-11.0
06183U,美時國票54售01,0,0,0.0,0,0,0,0,0,0.0,-11.0,0,0,0,0,11000,-11000,-11.0
8422,可寧衛,139000,90000,49.0,0,0,0,0,10000,-10.0,-50.089,0,52000,-52000,5010,3099,1911,-11.089
2013,中鋼構,2000,14000,-12.0,0,0,0,0,0,0.0,0.545,1000,455,545,0,0,0,-11.455
9908,大台北,2000,13999,-11.999,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-11.999
082587,萬海元大54購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
8367,建新國際,0,12000,-12.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-12.0
082754,聯發科凱基4C購11,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
6674,鋐寶科技,3000,16000,-13.0,0,0,0,0,0,0.0,1.0,1000,0,1000,0,0,0,-12.0
6776,展碁國際,3000,21000,-18.0,0,0,0,0,0,0.0,6.0,6000,0,6000,0,0,0,-12.0
6936,永鴻生技,0,12000,-12.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-12.0
4426,利勤,3000,15000,-12.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-12.0
5007,三星,1000,13000,-12.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-12.0
037721,聯詠元富57購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
2923,鼎固-KY,1000,13000,-12.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-12.0
034685,京元電凱基57購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,45000,57000,-12000,-12.0
038630,世芯統一56購02,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
081818,聯發科元大51購22,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,10000,22000,-12000,-12.0
034229,大亞元大53購05,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
034164,晟銘電兆豐54購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
033267,元金2X元大54購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,34000,46000,-12000,-12.0
04418U,緯穎凱基51售13,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
084775,南亞科群益4C購09,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,1000,13000,-12000,-12.0
032833,全新凱基53購03,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
036948,宏達電國票53購07,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,18000,30000,-12000,-12.0
084205,慧洋元富51購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
084220,貿聯國票51購04,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
035913,奇鋐永豐53購04,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,13000,25000,-12000,-12.0
083033,上証2X凱基52購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
1531,高林股,0,10000,-10.0,0,0,0,0,0,0.0,-2.0,0,2000,-2000,0,0,0,-12.0
034409,瀚宇博凱基53購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
034416,國企2X元大54購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,43000,55000,-12000,-12.0
038257,旺宏元大53購05,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,47000,59000,-12000,-12.0
077997,T50正2凱基52購02,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,5000,17000,-12000,-12.0
089690,華碩凱基51購04,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,6000,18000,-12000,-12.0
077525,和碩國票52購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
076965,旺宏國票52購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,73000,85000,-12000,-12.0
077218,惠特國票4B購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
076451,亞航元富4A購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,10000,22000,-12000,-12.0
078955,長榮群益5A購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
035555,貿聯國票59購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
080072,鈞興元富55購02,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
080168,SGBR2X凱基4B購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
089183,台灣50凱基53購05,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
07361P,皇昌統一4C售01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
034420,FB越南元大54購03,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
03746U,臺股指群益58售03,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,3000,15000,-12000,-12.0
070291,國巨國票4A購02,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,10000,22000,-12000,-12.0
071028,新日興統一5A購02,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,1000,13000,-12000,-12.0
088122,貿聯群益51購04,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,46000,58000,-12000,-12.0
08773P,中華國票4C售01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
033986,大亞元大53購04,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
06112U,台積電群益53售11,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
086969,旺宏富邦51購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,11000,23000,-12000,-12.0
030363,矽統元大52購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
030486,南電元富52購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
087088,鴻海元大51購20,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
031945,富世達群益54購03,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,123000,135000,-12000,-12.0
05918U,南亞科元富53售10,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
05871U,T50正2元大53售09,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
05802U,台積電國泰54售05,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
086786,昇陽半永豐52購02,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,2000,14000,-12000,-12.0
086683,台灣50元富51購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
086742,神基元大51購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,6000,18000,-12000,-12.0
05609U,川湖統一55售02,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,2000,14000,-12000,-12.0
035525,台虹凱基54購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
053013,迅得統一56購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
04882U,南電群益54售01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
036494,川湖凱基54購04,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
036356,奇鋐國泰54購03,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,85000,97000,-12000,-12.0
036440,緯穎群益53購12,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
036615,南亞科國票54購02,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,63000,75000,-12000,-12.0
036619,奇鋐國票55購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,103000,115000,-12000,-12.0
05198U,jpp凱基53售02,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
035930,偉詮電元富53購02,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
05134U,和椿國票52售05,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,103000,115000,-12000,-12.0
032370,聯發科富邦52購04,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,5000,17000,-12000,-12.0
031788,華通永豐54購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,25000,37000,-12000,-12.0
031879,上品國票53購02,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
035295,儒鴻凱基54購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,12000,24000,-12000,-12.0
035241,華通元富59購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,2000,14000,-12000,-12.0
08760P,長榮航群益4C售01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
030197,南亞元大52購05,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,1000,13000,-12000,-12.0
033599,中砂中信52購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,70000,82000,-12000,-12.0
067023,萬海統一51購01,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,0,12000,-12000,-12.0
066433,日月光統一51購02,0,0,0.0,0,0,0,0,0,0.0,-12.0,0,0,0,37000,49000,-12000,-12.0
6579,研揚,11000,23000,-12.0,0,0,0,0,0,0.0,-0.099,0,99,-99,0,0,0,-12.099
7721,微程式,5000,18000,-13.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-13.0
082486,聯發科兆豐51購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
8466,美吉吉-KY,4000,17000,-13.0,0,0,0,0,0,0.0,0.0,1000,1000,0,0,0,0,-13.0
031271,台達電統一57購07,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,13000,26000,-13000,-13.0
080925,光聖元富55購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,12000,25000,-13000,-13.0
081211,雄獅凱基4B購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
081573,臺股指元大4B購31,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,10000,23000,-13000,-13.0
083035,元石油凱基4C購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,4000,17000,-13000,-13.0
083028,川湖富邦51購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
083146,德律凱基51購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
034542,漢翔富邦55購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
084061,奇鋐兆豐53購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,15000,28000,-13000,-13.0
084433,勤誠富邦54購02,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
084487,勤誠元大4C購04,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,25000,38000,-13000,-13.0
034766,大亞元大54購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,2000,15000,-13000,-13.0
034816,穎崴永豐54購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,14000,27000,-13000,-13.0
084553,精成科統一54購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
084531,奇鋐群益4C購05,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
032945,建準統一56購02,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
084792,台灣50元富4C購07,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,72000,85000,-13000,-13.0
033472,台達電元大54購07,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,31000,44000,-13000,-13.0
087713,迅得永豐53購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
087668,日月光凱基51購03,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,89000,102000,-13000,-13.0
087680,奇鋐統一5B購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
032731,台達電元大53購02,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,2000,15000,-13000,-13.0
037393,台積電國票53購06,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,42000,55000,-13000,-13.0
037434,國巨富邦53購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,1000,14000,-13000,-13.0
033127,滬深2X元大53購08,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
037532,百和凱基54購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
072295,皇昌元富58購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
088954,臺股指群益51購13,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
089875,台玻元富51購02,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,11000,24000,-13000,-13.0
2459,敦吉,10000,23000,-13.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-13.0
033046,聯發科永豐54購04,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,12000,25000,-13000,-13.0
038282,可寧衛元大53購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
038541,英業達中信54購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
080743,台光電統一59購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
2033,佳大,33000,46000,-13.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-13.0
035733,達興凱基54購02,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
031012,毅嘉元大52購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
033630,緯穎富邦52購05,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,1000,14000,-13000,-13.0
031539,jpp凱基52購02,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,68000,81000,-13000,-13.0
030185,南寶凱基52購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,29000,42000,-13000,-13.0
087469,T50反1永豐54購02,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
035206,南寶群益54購02,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,47000,60000,-13000,-13.0
034948,威盛國泰54購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,8000,21000,-13000,-13.0
031761,亞航元大52購04,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
036197,漢翔凱基53購06,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
085705,緯創凱基54購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
085975,華碩統一57購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,48000,61000,-13000,-13.0
05194U,鴻海凱基53售08,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,4000,17000,-13000,-13.0
048479,世芯元富58購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,10000,23000,-13000,-13.0
047120,上緯控統一4C購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
04689U,長榮中信54售01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
046900,台積電統一52購05,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
086746,亞光元大55購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
030433,聯茂永豐54購01,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
06066U,臺股指凱基53售25,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,0,13000,-13000,-13.0
059369,欣興元大4B購02,0,0,0.0,0,0,0,0,0,0.0,-13.0,0,0,0,2000,15000,-13000,-13.0
1903,士紙,79000,91999,-12.999,0,0,0,0,0,0.0,-0.319,0,16,-16,0,303,-303,-13.318
6625,必應,14000,27000,-13.0,0,0,0,0,0,0.0,-0.541,0,541,-541,0,0,0,-13.541
6598,ABC-KY,3000,17000,-14.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-14.0
6582,申豐,1000,15000,-14.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-14.0
081997,裕民兆豐55購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
081723,愛普永豐51購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
081535,中航國票4C購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,4000,18000,-14000,-14.0
038675,京元電元大54購23,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,10000,24000,-14000,-14.0
037710,國巨元富53購09,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
035688,中砂永豐55購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
037038,南亞科統一59購03,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,248000,262000,-14000,-14.0
084810,健策元富56購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,3000,17000,-14000,-14.0
032936,神達元富52購06,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
032975,全新群益57購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
084903,中砂元大4C購03,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,12000,26000,-14000,-14.0
038033,來億國票53購02,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,66000,80000,-14000,-14.0
08474P,南亞科群益54售02,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
036319,富世達永豐56購02,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,9000,23000,-14000,-14.0
04379U,陽明元大51售05,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,28000,42000,-14000,-14.0
084329,奇鋐群益4C購04,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
083832,采鈺統一56購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
083639,愛普統一56購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,86000,100000,-14000,-14.0
037981,鈺邦群益53購03,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,69000,83000,-14000,-14.0
037978,南寶群益53購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,46000,60000,-14000,-14.0
2028,威致,9000,23000,-14.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-14.0
038303,臻鼎群益53購11,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,3000,17000,-14000,-14.0
2247,汎德永業,17000,11000,6.0,0,0,0,0,0,0.0,-20.0,0,20000,-20000,0,0,0,-14.0
089876,台玻元富53購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,4000,18000,-14000,-14.0
078507,國企2X凱基4C購02,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
079645,台塑凱基53購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
079654,長榮航凱基4B購03,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
079294,智易永豐51購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
079344,元金2X中信54購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
076802,昇陽半國泰4A購02,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
089532,新日興永豐51購04,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
089705,AES凱基57購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,47000,61000,-14000,-14.0
077782,達邁國泰4B購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
089045,志聖凱基51購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,21000,35000,-14000,-14.0
073498,奇鋐富邦4B購03,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,886000,900000,-14000,-14.0
037524,力成凱基54購03,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,32000,46000,-14000,-14.0
037436,德律富邦54購03,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,26000,40000,-14000,-14.0
088372,喬山元大51購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,26000,40000,-14000,-14.0
087866,FB越南凱基53購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
087981,新日興群益51購05,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,36000,50000,-14000,-14.0
071346,中502X元大4A購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
088684,電子類國票51購03,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,26000,40000,-14000,-14.0
05969U,臺股指中信59售01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
032184,皇昌凱基53購02,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
06008U,華邦電中信54售01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,1000,15000,-14000,-14.0
06060U,臺股指中信59售02,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,50000,64000,-14000,-14.0
086985,鴻海統一59購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,32000,46000,-14000,-14.0
05703U,台灣50富邦56售04,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
057392,立積統一4B購02,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
056089,台積電元大54購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
086544,文曄元大51購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
086777,美律永豐53購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
086848,菱光國票52購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,20000,34000,-14000,-14.0
05841U,臺股指中信56售08,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,2000,16000,-14000,-14.0
086113,昇陽半元大51購02,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
086383,東哥凱基51購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,5000,19000,-14000,-14.0
04741U,南電凱基51售11,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,5000,19000,-14000,-14.0
04824U,台灣50元富52售03,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
04789U,貿聯國票53售01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
038395,滬深2X永豐5C購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,26000,40000,-14000,-14.0
038492,上銀元大53購03,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
036162,川湖國票54購02,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,16000,30000,-14000,-14.0
032639,瀚宇博元大53購01,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,7000,21000,-14000,-14.0
087327,台積電凱基67購02,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,10000,24000,-14000,-14.0
030175,金像電凱基52購03,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
067019,台塑統一51購04,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
020037,元大金融高股息N,0,0,0.0,0,0,0,0,0,0.0,-14.0,0,0,0,0,14000,-14000,-14.0
